Time,GPS_Long,GPS_Lat,GPS_Alt,SDn,SDe,SDu,GPS_Status
rospy.Time[1638476045450359057],-65.08253107,44.96582419666667,33.861000000000004,0.000256,0.000256,0.004096,2.0
rospy.Time[1638476045650904522],-65.08255636166666,44.96586414833333,33.928,0.000256,0.000256,0.004096,2.0
rospy.Time[1638476045854533003],-65.08258181,44.965904228333336,33.977000000000004,0.000256,0.000256,0.004096,2.0
rospy.Time[1638476046060467720],-65.08260703,44.96594439666666,34.013000000000005,0.000256,0.000256,0.004096,2.0
rospy.Time[1638476046260435206],-65.08263212666667,44.965984685,34.054,0.000256,0.000256,0.004096,2.0
rospy.Time[1638476046470755477],-65.08265734166666,44.966025083333335,34.074,0.000256,0.000256,0.004096,2.0
rospy.Time[1638476046659207991],-65.08268265666666,44.96606555666666,34.084,0.000256,0.000256,0.004096,2.0
rospy.Time[1638476046851425949],-65.08270796,44.96610609333333,34.099999999999994,0.000256,0.000256,0.004096,2.0
rospy.Time[1638476047066098337],-65.08273325166667,44.96614666833333,34.113,0.000256,0.000256,0.004096,2.0
rospy.Time[1638476047258371547],-65.082758405,44.966187536666666,34.115,0.000256,0.000256,0.004096,2.0
rospy.Time[1638476047459100480],-65.08278355,44.966228521666665,34.129000000000005,0.000256,0.000256,0.004096,2.0
rospy.Time[1638476047652781492],-65.08280882,44.96626952,34.156,0.000256,0.000256,0.004096,2.0
rospy.Time[1638476047851860708],-65.082834215,44.96631054666667,34.191,0.000256,0.000256,0.004096,2.0
rospy.Time[1638476048053413921],-65.08285973333334,44.96635171166667,34.22,0.000256,0.000256,0.004096,2.0
rospy.Time[1638476048258708332],-65.08288535166666,44.96639296166666,34.25,0.000256,0.000256,0.004096,2.0
rospy.Time[1638476048459857190],-65.08291100333334,44.96643419833333,34.295,0.000256,0.000256,0.004096,2.0
rospy.Time[1638476048654520294],-65.08293678833333,44.96647553166667,34.342,0.000256,0.000256,0.004096,2.0
rospy.Time[1638476048852682944],-65.08296257333333,44.966516858333335,34.384,0.000256,0.000256,0.004096,2.0
rospy.Time[1638476049071766853],-65.08298845666667,44.966558235,34.462,0.000256,0.000256,0.004096,2.0
rospy.Time[1638476049252518254],-65.08301444333334,44.966599556666665,34.545,0.000256,0.000256,0.004096,2.0
rospy.Time[1638476049451432972],-65.08304037666667,44.96664093166667,34.661,0.000256,0.000256,0.004096,2.0
rospy.Time[1638476049671010572],-65.0830663,44.966682435,34.764,0.000256,0.000256,0.004096,2.0
rospy.Time[1638476049855512611],-65.08309211333334,44.96672385666667,34.882,0.000256,0.000256,0.004096,2.0
rospy.Time[1638476050058199735],-65.08311790666667,44.96676522833334,35.018,0.000256,0.000256,0.004096,2.0
rospy.Time[1638476050260421751],-65.08314386166667,44.96680665,35.168,0.000256,0.000256,0.004096,2.0
rospy.Time[1638476050459352905],-65.08316983166667,44.96684806166667,35.301,0.000256,0.000256,0.004096,2.0
rospy.Time[1638476050656516054],-65.08319556833334,44.96688955166667,35.436,0.000256,0.000256,0.004096,2.0
rospy.Time[1638476050852371862],-65.08322140833333,44.966931126666665,35.535000000000004,0.000256,0.000256,0.004096,2.0
rospy.Time[1638476051062937974],-65.08324727833333,44.96697261333333,35.632,0.000256,0.000256,0.004096,2.0
rospy.Time[1638476051257346782],-65.08327321,44.967014133333336,35.715,0.000256,0.000256,0.004096,2.0
rospy.Time[1638476051458606630],-65.08329925666666,44.96705568833333,35.775,0.000256,0.000256,0.004096,2.0
rospy.Time[1638476051661596821],-65.0833253,44.967097306666666,35.827,0.000256,0.000256,0.004096,2.0
rospy.Time[1638476051854806020],-65.08335156666666,44.967138856666665,35.859,0.000256,0.000256,0.004096,2.0
rospy.Time[1638476052061091900],-65.08337831833333,44.96718032166667,35.892,0.000256,0.000256,0.004096,2.0
rospy.Time[1638476052257119623],-65.083405285,44.96722185833333,35.914,0.000256,0.000256,0.004096,2.0
rospy.Time[1638476052459951577],-65.08343215833334,44.96726339666667,35.918,0.000256,0.000256,0.004096,2.0
rospy.Time[1638476052651983121],-65.08345910333334,44.96730513166667,35.912,0.000256,0.000256,0.004096,2.0
rospy.Time[1638476052850646161],-65.08348616166667,44.967346835,35.895,0.000256,0.000256,0.004096,2.0
rospy.Time[1638476053072649352],-65.08351326,44.967388506666666,35.875,0.000256,0.000256,0.004096,2.0
rospy.Time[1638476053251165387],-65.083540395,44.967429941666666,35.85,0.000256,0.000256,0.004096,2.0
rospy.Time[1638476053456336038],-65.083567605,44.96747133666667,35.826,0.000256,0.000256,0.004096,2.0
rospy.Time[1638476053653731659],-65.08359464333333,44.9675127,35.809,0.000256,0.000256,0.004096,2.0
rospy.Time[1638476053858067358],-65.08362150666666,44.96755399,35.786,0.000256,0.000256,0.004096,2.0
rospy.Time[1638476054054462552],-65.08364835,44.967595173333336,35.753,0.000256,0.000256,0.004096,2.0
rospy.Time[1638476054253078956],-65.08367514833333,44.96763617,35.743,0.000256,0.000256,0.004096,2.0
rospy.Time[1638476054456166234],-65.08370197666666,44.96767714833334,35.734,0.000256,0.000256,0.004096,2.0
rospy.Time[1638476054655514492],-65.08372885666667,44.96771794666667,35.721,0.000256,0.000256,0.004096,2.0
rospy.Time[1638476054852594584],-65.083755755,44.967758763333336,35.713,0.000256,0.000256,0.004096,2.0
rospy.Time[1638476055067585187],-65.08378265333333,44.96779957333333,35.717,0.000256,0.000256,0.004096,2.0
rospy.Time[1638476055259920325],-65.08380942333334,44.96784031166667,35.713,0.000256,0.000256,0.004096,2.0
rospy.Time[1638476055455769956],-65.08383611,44.967881213333335,35.712,0.000256,0.000256,0.004096,2.0
rospy.Time[1638476055659568448],-65.08386272,44.967922048333335,35.699,0.000256,0.000256,0.004096,2.0
rospy.Time[1638476055860454021],-65.08388924833334,44.967963088333335,35.702,0.000256,0.000256,0.004096,2.0
rospy.Time[1638476056062814533],-65.08391569833333,44.96800425,35.716,0.000256,0.000256,0.004096,2.0
rospy.Time[1638476056254004452],-65.08394196166667,44.96804542666667,35.704,0.000256,0.000256,0.004096,2.0
rospy.Time[1638476056459643875],-65.08396833166667,44.968086715,35.703,0.000256,0.000256,0.004096,2.0
rospy.Time[1638476056655565015],-65.08399456333333,44.96812808666667,35.679,0.000256,0.000256,0.004096,2.0
rospy.Time[1638476056856757690],-65.08402064833334,44.968169555,35.664,0.000256,0.000256,0.004096,2.0
rospy.Time[1638476057062837271],-65.08404686666667,44.96821113333333,35.643,0.000256,0.000256,0.004096,2.0
rospy.Time[1638476057272343797],-65.08407285333334,44.96825275,35.608,0.000256,0.000256,0.004096,2.0
rospy.Time[1638476057459823448],-65.08409881666667,44.96829438333333,35.582,0.000256,0.000256,0.004096,2.0
rospy.Time[1638476057656623364],-65.08412486833333,44.96833625333333,35.55200000000001,0.000256,0.000256,0.004096,2.0
rospy.Time[1638476057861726239],-65.08415109166667,44.968377975,35.524,0.000256,0.000256,0.004096,2.0
rospy.Time[1638476058072813765],-65.08417735833333,44.968419755,35.494,0.000256,0.000256,0.004096,2.0
rospy.Time[1638476058252767176],-65.08420372666667,44.968461555,35.501000000000005,0.000256,0.000256,0.004096,2.0
rospy.Time[1638476058459236451],-65.08423026333334,44.96850324333333,35.531000000000006,0.000256,0.000256,0.004096,2.0
rospy.Time[1638476058654335973],-65.08425706333334,44.96854500833334,35.574,0.000256,0.000256,0.004096,2.0
rospy.Time[1638476058854102191],-65.08428362833334,44.96858692833333,35.599999999999994,0.000256,0.000256,0.004096,2.0
rospy.Time[1638476059068064495],-65.08431025,44.96862874166667,35.617000000000004,0.000256,0.000256,0.004096,2.0
rospy.Time[1638476059258023302],-65.08433683666667,44.96867062166667,35.675,0.000256,0.000256,0.004096,2.0
rospy.Time[1638476059454706245],-65.08436345166666,44.968712663333335,35.715,0.000256,0.000256,0.004096,2.0
rospy.Time[1638476059656024935],-65.08438985333333,44.968754835,35.69799999999999,0.000256,0.000256,0.004096,2.0
rospy.Time[1638476059858550852],-65.08441597666666,44.96879718833333,35.645,0.000256,0.000256,0.004096,2.0
rospy.Time[1638476060056710117],-65.08444195833333,44.96883918166667,35.646,0.000256,0.000256,0.004096,2.0
rospy.Time[1638476060256248754],-65.08446765333333,44.96888113166667,35.786,0.000256,0.000256,0.004096,2.0
rospy.Time[1638476060459866557],-65.08449348166667,44.968923536666665,35.959,0.000256,0.000256,0.004096,2.0
rospy.Time[1638476060655684484],-65.08451955166667,44.968965628333336,36.081,0.000256,0.000256,0.004096,2.0
rospy.Time[1638476060852848979],-65.08454574333334,44.969007645,36.232,0.000256,0.000256,0.004096,2.0
rospy.Time[1638476061063331303],-65.08457202666666,44.969049645,36.428,0.000256,0.000256,0.004096,2.0
rospy.Time[1638476061258149540],-65.08459824166667,44.96909167166667,36.606,0.000256,0.000256,0.004096,2.0
rospy.Time[1638476061460749357],-65.08462440333334,44.96913362833333,36.77,0.000256,0.000256,0.004096,2.0
rospy.Time[1638476061650987518],-65.08465049166666,44.96917556666666,36.953,0.000256,0.000256,0.004096,2.0
rospy.Time[1638476061858859427],-65.084676465,44.96921755333334,37.122,0.000256,0.000256,0.004096,2.0
rospy.Time[1638476062059520063],-65.08470241833334,44.969259455,37.29600000000001,0.000256,0.000256,0.004096,2.0
rospy.Time[1638476062260756695],-65.08472837333333,44.96930127833333,37.493,0.000256,0.000256,0.004096,2.0
rospy.Time[1638476062456820845],-65.08475441833333,44.969343091666666,37.69,0.000256,0.000256,0.004096,2.0
rospy.Time[1638476062657831150],-65.08478042833333,44.969384825,37.888000000000005,0.000256,0.000256,0.004096,2.0
rospy.Time[1638476062870725216],-65.08480664166666,44.96942644166667,38.083,0.000256,0.000256,0.004096,2.0
rospy.Time[1638476063069114317],-65.08483294,44.969467986666665,38.272,0.000256,0.000256,0.004096,2.0
rospy.Time[1638476063254958849],-65.08485915166666,44.969509476666666,38.474,0.000256,0.000256,0.004096,2.0
rospy.Time[1638476063452475794],-65.08488525166666,44.969550956666666,38.674,0.000256,0.000256,0.004096,2.0
rospy.Time[1638476063653678438],-65.08491119333334,44.96959245833333,38.862,0.000256,0.000256,0.004096,2.0
rospy.Time[1638476063852740201],-65.08493707166667,44.96963389333333,39.091,0.000256,0.000256,0.004096,2.0
rospy.Time[1638476064061546176],-65.08496271833333,44.96967526666667,39.321,0.000256,0.000256,0.004096,2.0
rospy.Time[1638476064256478901],-65.08498821666667,44.96971662166666,39.573,0.000256,0.000256,0.004096,2.0
rospy.Time[1638476064464909847],-65.08501349166667,44.96975792333333,39.84,0.000256,0.000256,0.004096,2.0
rospy.Time[1638476064660397110],-65.08503876833333,44.96979907166666,40.117,0.000256,0.000256,0.004096,2.0
rospy.Time[1638476064854599670],-65.08506396833333,44.96984021166666,40.401,0.000256,0.000256,0.004096,2.0
rospy.Time[1638476065066242703],-65.08508911333334,44.96988122333333,40.684000000000005,0.000256,0.000256,0.004096,2.0
rospy.Time[1638476065266232099],-65.08511421666667,44.96992213833333,40.974,0.000256,0.000256,0.004096,2.0
rospy.Time[1638476065460696271],-65.08513930333334,44.969962996666666,41.26,0.000256,0.000256,0.004096,2.0
rospy.Time[1638476065654737774],-65.08516420833334,44.970003723333335,41.539,0.000256,0.000256,0.004096,2.0
rospy.Time[1638476065853011506],-65.08518899666667,44.9700444,41.812000000000005,0.000256,0.000256,0.004096,2.0
rospy.Time[1638476066053405367],-65.08521377333334,44.97008498833333,42.095,0.000256,0.000256,0.004096,2.0
rospy.Time[1638476066251531829],-65.08523871166666,44.970125378333336,42.372,0.000256,0.000256,0.004096,2.0
rospy.Time[1638476066460906223],-65.08526353666667,44.970165683333335,42.643,0.000256,0.000256,0.004096,2.0
rospy.Time[1638476066660603683],-65.08528840666666,44.97020592166667,42.91,0.000256,0.000256,0.004096,2.0
rospy.Time[1638476066850744345],-65.08531325833333,44.97024609333333,43.165000000000006,0.000256,0.000256,0.004096,2.0
rospy.Time[1638476067068687338],-65.08533792166666,44.97028624333333,43.414,0.000256,0.000256,0.004096,2.0
rospy.Time[1638476067256337127],-65.08536240166667,44.97032626333333,43.67400000000001,0.000256,0.000256,0.004096,2.0
rospy.Time[1638476067457983771],-65.08538684833333,44.97036623333334,43.935,0.000256,0.000256,0.004096,2.0
rospy.Time[1638476067651368659],-65.08541133333334,44.970406098333335,44.187,0.000256,0.000256,0.004096,2.0
rospy.Time[1638476067866423733],-65.08543577833333,44.97044587833334,44.44800000000001,0.000256,0.000256,0.004096,2.0
rospy.Time[1638476068052063338],-65.08546020666667,44.970485535,44.709,0.000256,0.000256,0.004096,2.0
rospy.Time[1638476068251453452],-65.08548447666666,44.97052518666667,44.961000000000006,0.000256,0.000256,0.004096,2.0
rospy.Time[1638476068448762468],-65.08550860666666,44.97056478166667,45.224,0.000256,0.000256,0.004096,2.0
rospy.Time[1638476068647426192],-65.08553270333333,44.97060431333333,45.49399999999999,0.000256,0.000256,0.004096,2.0
rospy.Time[1638476068856299495],-65.08555659833333,44.970643755,45.745,0.000256,0.000256,0.004096,2.0
rospy.Time[1638476069064879616],-65.08558051666667,44.97068320333333,46.004,0.000256,0.000256,0.004096,2.0
rospy.Time[1638476069249280793],-65.08560422833334,44.97072260833333,46.234,0.000256,0.000256,0.004096,2.0
rospy.Time[1638476069448254424],-65.08562778666666,44.97076206333333,46.447,0.000256,0.000256,0.004096,2.0
rospy.Time[1638476069648002283],-65.08565128333333,44.970801405,46.672,0.000256,0.000256,0.004096,2.0
rospy.Time[1638476069858788837],-65.08567459,44.970840681666665,46.891,0.000256,0.000256,0.004096,2.0
rospy.Time[1638476070061895844],-65.08569782333333,44.97087998166667,47.103,0.000256,0.000256,0.004096,2.0
rospy.Time[1638476070262214817],-65.085721035,44.97091920333333,47.327000000000005,0.000256,0.000256,0.004096,2.0
rospy.Time[1638476070452929230],-65.08574438333333,44.97095827666666,47.541,0.000256,0.000256,0.004096,2.0
rospy.Time[1638476070668772007],-65.08576777166667,44.97099731,47.76499999999999,0.000256,0.000256,0.004096,2.0
rospy.Time[1638476070851456749],-65.08579119833334,44.97103632666666,47.981,0.000256,0.000256,0.004096,2.0
rospy.Time[1638476071067773139],-65.085814555,44.971075325,48.179,0.000256,0.000256,0.004096,2.0
rospy.Time[1638476071252373193],-65.08583793,44.97111439333333,48.358,0.000256,0.000256,0.004096,2.0
rospy.Time[1638476071457032086],-65.08586127166667,44.97115332833334,48.532,0.000256,0.000256,0.004096,2.0
rospy.Time[1638476071657574684],-65.08588461166667,44.971192343333335,48.674,0.000256,0.000256,0.004096,2.0
rospy.Time[1638476071851593097],-65.08590788833334,44.971231298333336,48.81,0.000256,0.000256,0.004096,2.0
rospy.Time[1638476072056109205],-65.08593115333333,44.97127029833333,48.932,0.000256,0.000256,0.004096,2.0
rospy.Time[1638476072252873683],-65.08595456333333,44.97130928,49.043,0.000256,0.000256,0.004096,2.0
rospy.Time[1638476072456151405],-65.08597819166667,44.971348225,49.13,0.000256,0.000256,0.004096,2.0
rospy.Time[1638476072652669556],-65.08600221166667,44.971387103333335,49.183,0.000256,0.000256,0.004096,2.0
rospy.Time[1638476072852969210],-65.08602672166667,44.97142590833333,49.217000000000006,0.000256,0.000256,0.004096,2.0
rospy.Time[1638476073067153309],-65.08605162833334,44.971464725,49.203,0.000256,0.000256,0.004096,2.0
rospy.Time[1638476073257914711],-65.08607711166667,44.97150347666667,49.176,0.000256,0.000256,0.004096,2.0
rospy.Time[1638476073450218780],-65.08610283166666,44.9715422,49.127,0.000256,0.000256,0.004096,2.0
rospy.Time[1638476073664976444],-65.08612884333333,44.97158104666666,49.07299999999999,0.000256,0.000256,0.004096,2.0
rospy.Time[1638476073850436486],-65.08615522333334,44.97161979,49.00099999999999,0.000256,0.000256,0.004096,2.0
rospy.Time[1638476074048755171],-65.08618204166666,44.971658635,48.92999999999999,0.000256,0.000256,0.004096,2.0
rospy.Time[1638476074256984312],-65.08620924666667,44.97169732166667,48.86399999999999,0.000256,0.000256,0.004096,2.0
rospy.Time[1638476074464978024],-65.08623698166667,44.97173608333333,48.801,0.000256,0.000256,0.004096,2.0
rospy.Time[1638476074652437490],-65.08626529,44.971774725,48.76299999999999,0.000256,0.000256,0.004096,2.0
rospy.Time[1638476074846946680],-65.08629421,44.971813233333336,48.73899999999999,0.000256,0.000256,0.004096,2.0
rospy.Time[1638476075057882968],-65.086323955,44.97185160666667,48.715,0.000256,0.000256,0.004096,2.0
rospy.Time[1638476075255775603],-65.08635441833333,44.97188974833333,48.709,0.000256,0.000256,0.004096,2.0
rospy.Time[1638476075447538392],-65.08638584666667,44.97192759333333,48.726,0.000256,0.000256,0.004096,2.0
rospy.Time[1638476075665760938],-65.08641827666666,44.97196511666667,48.746,0.000256,0.000256,0.004096,2.0
rospy.Time[1638476075849407975],-65.086451615,44.972002241666665,48.77,0.000256,0.000256,0.004096,2.0
rospy.Time[1638476076052312421],-65.08648606333334,44.972038991666665,48.83,0.000256,0.000256,0.004096,2.0
rospy.Time[1638476076249788979],-65.08652163666666,44.97207517666666,48.892,0.000256,0.000256,0.004096,2.0
rospy.Time[1638476076461685937],-65.08655829166666,44.97211092,48.96,0.000256,0.000256,0.004096,2.0
rospy.Time[1638476076648434360],-65.08659591833333,44.97214624833333,49.01899999999999,0.000256,0.000256,0.004096,2.0
rospy.Time[1638476076852289749],-65.08663444166666,44.972180998333336,49.107,0.000256,0.000256,0.004096,2.0
rospy.Time[1638476077059247821],-65.08667388333333,44.9722153,49.202,0.000256,0.000256,0.004096,2.0
rospy.Time[1638476077250350999],-65.08671415666667,44.97224908,49.306,0.000256,0.000256,0.004096,2.0
rospy.Time[1638476077449600853],-65.08675536166666,44.97228225666667,49.447,0.000256,0.000256,0.004096,2.0
rospy.Time[1638476077647800049],-65.08679728333334,44.97231496166667,49.593,0.000256,0.000256,0.004096,2.0
rospy.Time[1638476077850144668],-65.08683990666667,44.97234713666667,49.77199999999999,0.000256,0.000256,0.004096,2.0
rospy.Time[1638476078056045965],-65.08688325166666,44.97237876,49.96,0.000256,0.000256,0.004096,2.0
rospy.Time[1638476078253450021],-65.086927205,44.97240986166667,50.16199999999999,0.000256,0.000256,0.004096,2.0
rospy.Time[1638476078461782698],-65.08697186333333,44.972440418333335,50.366,0.000256,0.000256,0.004096,2.0
rospy.Time[1638476078666358835],-65.08701708166667,44.97247049166667,50.577,0.000256,0.000256,0.004096,2.0
rospy.Time[1638476078847910307],-65.08706274333333,44.97250007,50.79299999999999,0.000256,0.000256,0.004096,2.0
rospy.Time[1638476079060456465],-65.08710880166667,44.97252926666667,51.015,0.000256,0.000256,0.004096,2.0
rospy.Time[1638476079247988529],-65.08715517833333,44.97255811666667,51.243,0.000256,0.000256,0.004096,2.0
rospy.Time[1638476079468039373],-65.08720176166666,44.97258660333333,51.466,0.000256,0.000256,0.004096,2.0
rospy.Time[1638476079646806885],-65.08724871166666,44.972614793333335,51.708,0.000256,0.000256,0.004096,2.0
rospy.Time[1638476079865806973],-65.08729564333333,44.97264279833333,51.94499999999999,0.000256,0.000256,0.004096,2.0
rospy.Time[1638476080049076667],-65.0873426,44.97267081666666,52.184,0.000256,0.000256,0.004096,2.0
rospy.Time[1638476080255179828],-65.08738949333333,44.97269876666667,52.405,0.000256,0.000256,0.004096,2.0
rospy.Time[1638476080451152903],-65.08743639666666,44.972726576666666,52.64,0.000256,0.000256,0.004096,2.0
rospy.Time[1638476080647648548],-65.08748343,44.972754215,52.85,0.000256,0.000256,0.004096,2.0
rospy.Time[1638476080860909905],-65.08753057833333,44.97278169333333,53.06999999999999,0.000256,0.000256,0.004096,2.0
rospy.Time[1638476081064821296],-65.08757777666666,44.97280908333333,53.29299999999999,0.000256,0.000256,0.004096,2.0
rospy.Time[1638476081251229806],-65.08762497666666,44.972836138333335,53.533,0.000256,0.000256,0.004096,2.0
rospy.Time[1638476081446794728],-65.08767233,44.97286317833333,53.78699999999999,0.000256,0.000256,0.004096,2.0
rospy.Time[1638476081651316905],-65.08771964333333,44.97289007333333,54.071,0.000256,0.000256,0.004096,2.0
rospy.Time[1638476081848214393],-65.08776687166667,44.972917005,54.359,0.000256,0.000256,0.004096,2.0
rospy.Time[1638476082061425587],-65.08781384666666,44.97294399,54.646,0.000256,0.000256,0.004096,2.0
rospy.Time[1638476082249171326],-65.08786072666666,44.97297096,54.953,0.000256,0.000256,0.004096,2.0
rospy.Time[1638476082454124904],-65.08790742333333,44.972997946666666,55.258,0.000256,0.000256,0.004096,2.0
rospy.Time[1638476082665946637],-65.08795409666666,44.973024826666666,55.586,0.000256,0.000256,0.004096,2.0
rospy.Time[1638476082849495159],-65.08800055,44.97305167833333,55.92399999999999,0.000256,0.000256,0.004096,2.0
rospy.Time[1638476083064078242],-65.08804689833333,44.973078435,56.27199999999999,0.000256,0.000256,0.004096,2.0
rospy.Time[1638476083254674849],-65.08809315833334,44.97310513333333,56.636,0.000256,0.000256,0.004096,2.0
rospy.Time[1638476083447962759],-65.08813928666666,44.97313175833333,56.997,0.000256,0.000256,0.004096,2.0
rospy.Time[1638476083658315901],-65.08818534166667,44.97315829333333,57.35499999999999,0.000256,0.000256,0.004096,2.0
rospy.Time[1638476083867220752],-65.08823144333333,44.973184605,57.719,0.000256,0.000256,0.004096,2.0
rospy.Time[1638476084051232727],-65.08827761333333,44.973210726666665,58.065,0.000256,0.000256,0.004096,2.0
rospy.Time[1638476084249049026],-65.08832364166666,44.97323675333333,58.416,0.000256,0.000256,0.004096,2.0
rospy.Time[1638476084453494159],-65.08836969666666,44.97326256,58.746,0.000256,0.000256,0.004096,2.0
rospy.Time[1638476084662532569],-65.08841573333333,44.973288185,59.10499999999999,0.000256,0.000256,0.004096,2.0
rospy.Time[1638476084858028340],-65.08846165166666,44.973313671666666,59.45,0.000256,0.000256,0.004096,2.0
rospy.Time[1638476085059873462],-65.08850739333333,44.97333913166667,59.80499999999999,0.000256,0.000256,0.004096,2.0
rospy.Time[1638476085256832355],-65.08855293333333,44.973364548333336,60.178,0.000256,0.000256,0.004096,2.0
rospy.Time[1638476085450310988],-65.08859830166666,44.97338990666667,60.544,0.000256,0.000256,0.004096,2.0
rospy.Time[1638476085650293631],-65.08864363833334,44.97341519166667,60.91799999999999,0.000256,0.000256,0.004096,2.0
rospy.Time[1638476085854681455],-65.08868885833333,44.97344055166667,61.286,0.000256,0.000256,0.004096,2.0
rospy.Time[1638476086049510326],-65.08873391166667,44.97346583833333,61.65599999999999,0.000256,0.000256,0.004096,2.0
rospy.Time[1638476086255777037],-65.08877884666667,44.97349118166667,62.029,0.000256,0.000256,0.004096,2.0
rospy.Time[1638476086456723292],-65.08882350333333,44.97351655166667,62.419,0.000256,0.000256,0.004096,2.0
rospy.Time[1638476086653811725],-65.088868105,44.97354196166667,62.80799999999999,0.000256,0.000256,0.004096,2.0
rospy.Time[1638476086849776910],-65.08891254,44.97356734666667,63.203,0.000256,0.000256,0.004096,2.0
rospy.Time[1638476087060689097],-65.08895688666667,44.97359271333333,63.6,0.000256,0.000256,0.004096,2.0
rospy.Time[1638476087259220156],-65.08900115,44.973618001666665,63.997,0.000256,0.000256,0.004096,2.0
rospy.Time[1638476087448636473],-65.08904535,44.97364322666667,64.37899999999999,0.000256,0.000256,0.004096,2.0
rospy.Time[1638476087648106529],-65.08908955666666,44.97366834,64.761,0.000256,0.000256,0.004096,2.0
rospy.Time[1638476087851512899],-65.08913367333334,44.97369336333333,65.14399999999999,0.000256,0.000256,0.004096,2.0
rospy.Time[1638476088055383384],-65.08917768666667,44.973718403333336,65.527,0.000256,0.000256,0.004096,2.0
rospy.Time[1638476088256112236],-65.08922155166667,44.9737433,65.905,0.000256,0.000256,0.004096,2.0
rospy.Time[1638476088461074179],-65.08926542833333,44.97376814666666,66.297,0.000256,0.000256,0.004096,2.0
rospy.Time[1638476088648118378],-65.08930904166667,44.97379292833333,66.707,0.000256,0.000256,0.004096,2.0
rospy.Time[1638476088851349455],-65.08935268833334,44.97381765333333,67.127,0.000256,0.000256,0.004096,2.0
rospy.Time[1638476089063852202],-65.08939615333334,44.97384224833333,67.54299999999999,0.000256,0.000256,0.004096,2.0
rospy.Time[1638476089257965858],-65.08943940333333,44.97386676166666,67.963,0.000256,0.000256,0.004096,2.0
rospy.Time[1638476089453795436],-65.08948258833334,44.973891058333336,68.401,0.000256,0.000256,0.004096,2.0
rospy.Time[1638476089655841872],-65.08952549166666,44.97391507833333,68.821,0.000256,0.000256,0.004096,2.0
rospy.Time[1638476089857487921],-65.08956814,44.973938966666665,69.246,0.000256,0.000256,0.004096,2.0
rospy.Time[1638476090050243221],-65.08961051166666,44.97396264,69.67699999999999,0.000256,0.000256,0.004096,2.0
rospy.Time[1638476090268056629],-65.08965281166667,44.973986275,70.097,0.000256,0.000256,0.004096,2.0
rospy.Time[1638476090452224858],-65.08969485666667,44.97400978333334,70.50699999999999,0.000256,0.000256,0.004096,2.0
rospy.Time[1638476090654120301],-65.08973661666667,44.97403312666667,70.917,0.000256,0.000256,0.004096,2.0
rospy.Time[1638476090847885362],-65.08977830333333,44.974056395,71.327,0.000256,0.000256,0.004096,2.0
rospy.Time[1638476091059080495],-65.08981967666666,44.97407958666667,71.72999999999999,0.000256,0.000256,0.004096,2.0
rospy.Time[1638476091252896444],-65.08986091666667,44.97410257,72.124,0.000256,0.000256,0.004096,2.0
rospy.Time[1638476091447289235],-65.08990192666667,44.97412544833333,72.53399999999999,0.000256,0.000256,0.004096,2.0
rospy.Time[1638476091656895812],-65.08994276166666,44.97414801333333,72.947,0.000256,0.000256,0.004096,2.0
rospy.Time[1638476091845144119],-65.089983655,44.97417025666667,73.356,0.000256,0.000256,0.004096,2.0
rospy.Time[1638476092047387137],-65.09002454666667,44.974192011666666,73.783,0.000256,0.000256,0.004096,2.0
rospy.Time[1638476092253065874],-65.090065655,44.9742131,74.208,0.000256,0.000256,0.004096,2.0
rospy.Time[1638476092446945924],-65.09010686166667,44.97423353666667,74.655,0.000256,0.000256,0.004096,2.0
rospy.Time[1638476092647194745],-65.09014835166667,44.97425326166667,75.109,0.000256,0.000256,0.004096,2.0
rospy.Time[1638476092853245572],-65.09019024666667,44.97427225333333,75.55799999999999,0.000256,0.000256,0.004096,2.0
rospy.Time[1638476093053284320],-65.09023243,44.97429039,76.017,0.000256,0.000256,0.004096,2.0
rospy.Time[1638476093251703098],-65.09027498166667,44.97430773833333,76.487,0.000256,0.000256,0.004096,2.0
rospy.Time[1638476093451626370],-65.09031780833334,44.97432428166667,76.951,0.000256,0.000256,0.004096,2.0
rospy.Time[1638476093644272514],-65.09036114666667,44.97433997666667,77.41,0.000256,0.000256,0.004096,2.0
rospy.Time[1638476093851608719],-65.09040482,44.974354991666665,77.85499999999999,0.000256,0.000256,0.004096,2.0
rospy.Time[1638476094046095775],-65.09044883833333,44.97436899666667,78.31,0.0004,0.0004,0.0064,2.0
rospy.Time[1638476094250900084],-65.09049310333333,44.97438223666666,78.74,0.0004,0.0004,0.0064,2.0
rospy.Time[1638476094443732732],-65.09053776,44.974394718333336,79.136,0.000484,0.000484,0.007744,2.0
rospy.Time[1638476094641232047],-65.09058266833334,44.97440628666666,79.564,0.000484,0.000484,0.007744,2.0
rospy.Time[1638476094839670556],-65.09062774166667,44.97441719666666,79.99199999999999,0.000484,0.000484,0.007744,2.0
rospy.Time[1638476095048262445],-65.090672915,44.97442787666667,80.378,0.000484,0.000484,0.007744,2.0
rospy.Time[1638476095242714700],-65.09071805333333,44.97443826333333,80.75999999999999,0.000484,0.000484,0.007744,2.0
rospy.Time[1638476095440057507],-65.09076323333333,44.97444823333333,81.15299999999999,0.000484,0.000484,0.007744,2.0
rospy.Time[1638476095639958116],-65.09080815166666,44.97445782166667,81.542,0.001024,0.001024,0.016384,2.0
rospy.Time[1638476095845712715],-65.09085326166667,44.97446677,81.94,0.001024,0.001024,0.016384,2.0
