Time,GPS_Long,GPS_Lat,GPS_Alt,SDn,SDe,SDu,GPS_Status,IMU_AngVelX,IMU_AngVelY,IMU_AngVelZ,IMU_LinearAccX,IMU_LinearAccY,IMU_LinearAccZ
rospy.Time[1638475956960174388], None, None, None, None, None, None, None,0.046871635,-0.009986854,-0.105328021,-5.592855078,-1.754949817,7.010222461
rospy.Time[1638475956961608998], None, None, None, None, None, None, None,0.066312711,-0.015978967,-0.097072222,-5.035006091,-1.228225452,7.826645227
rospy.Time[1638475956969816842], None, None, None, None, None, None, None,0.064981131,0.00066579,-0.098137486,-4.362235425,-0.397437476,7.489062793
rospy.Time[1638475956976660131], None, None, None, None, None, None, None,0.049135322,0.027963191,-0.111453292,-5.293579871,-0.438138904,7.711723547
rospy.Time[1638475956986399015], None, None, None, None, None, None, None,0.043276368,0.012383699,-0.117844878,-5.55215365,-1.043871924,7.094019519
rospy.Time[1638475957013188067], None, None, None, None, None, None, None,0.053929012,-0.021038973,-0.108390656,-5.444414575,-1.582567297,7.474697583
rospy.Time[1638475957013215980], None, None, None, None, None, None, None,0.076565881,-0.003062635,-0.093876428,-4.675875842,-0.916979236,7.570465649
rospy.Time[1638475957021568679], None, None, None, None, None, None, None,0.070174295,0.017310547,-0.105860653,-4.833893152,-0.373495459,7.843404639
rospy.Time[1638475957026887521], None, None, None, None, None, None, None,0.056858489,0.01504686,-0.118510669,-5.125985754,-0.411802686,7.422025146
rospy.Time[1638475957036228168], None, None, None, None, None, None, None,0.049801112,0.008522115,-0.120241723,-5.542576843,-1.120486377,7.343016492
rospy.Time[1638475957069466988],-65.07668284,44.95501837,8.473,0.000256,0.000256,0.004096,2, None, None, None, None, None, None
rospy.Time[1638475957070571276], None, None, None, None, None, None, None,0.061785337,-0.013981596,-0.110388027,-5.367800122,-1.292868896,7.400477332
rospy.Time[1638475957072642293], None, None, None, None, None, None, None,0.077631146,-0.011318435,-0.107724866,-4.766855505,-0.70628949,7.762001782
rospy.Time[1638475957072656053], None, None, None, None, None, None, None,0.070573769,0.012516857,-0.111852766,-4.594472986,-0.304063611,7.872135059
rospy.Time[1638475957078542961], None, None, None, None, None, None, None,0.048203216,0.03355583,-0.12796489,-5.07570752,-0.758961926,7.489062793
rospy.Time[1638475957087546952], None, None, None, None, None, None, None,0.062717444,0.024234766,-0.121440146,-5.896918689,-1.592144104,7.223306409
rospy.Time[1638475957127984352], None, None, None, None, None, None, None,0.082691152,-0.005725796,-0.099602225,-5.693411548,-1.647210742,7.25443103
rospy.Time[1638475957137028877], None, None, None, None, None, None, None,0.100933805,-0.012783173,-0.090946951,-4.958391638,-0.840364783,7.730877161
rospy.Time[1638475957137047121], None, None, None, None, None, None, None,0.085753787,0.005725796,-0.103596966,-4.321533997,-0.059855042,7.838616235
rospy.Time[1638475957137058804], None, None, None, None, None, None, None,0.058722702,0.022636869,-0.122372252,-5.152321973,-0.280121594,7.912836487
rospy.Time[1638475957171216942], None, None, None, None, None, None, None,0.063116918,0.027963191,-0.119575933,-5.729324573,-1.058237134,7.096413721
rospy.Time[1638475957171305433], None, None, None, None, None, None, None,0.08695221,-0.000266316,-0.102132228,-5.712565161,-1.520318054,7.292738257
rospy.Time[1638475957174224871], None, None, None, None, None, None, None,0.098670118,-0.004527374,-0.089349055,-4.948814832,-0.842758984,7.934384302
rospy.Time[1638475957174262534], None, None, None, None, None, None, None,0.098670118,0.008522115,-0.100534331,-4.632780212,0.055066638,7.84579884
rospy.Time[1638475957179075792], None, None, None, None, None, None, None,0.078962726,0.032756881,-0.113184346,-5.250484241,0.105344873,7.445967163
rospy.Time[1638475957234499653], None, None, None, None, None, None, None,0.065114289,0.019441076,-0.115048559,-5.928043311,-0.622492432,7.110778931
rospy.Time[1638475957234524067], None, None, None, None, None, None, None,0.075101143,-0.007723167,-0.102931176,-5.916072302,-1.046266125,7.42681355
rospy.Time[1638475957234542649], None, None, None, None, None, None, None,0.098803276,-0.018908444,-0.09374327,-4.738125085,-0.509964954,7.570465649
rospy.Time[1638475957248293302], None, None, None, None, None, None, None,0.096140115,0.019441076,-0.104529073,-4.982333655,0.021547815,8.068459595
rospy.Time[1638475957248344094], None, None, None, None, None, None, None,0.074435352,0.021038973,-0.115980665,-5.391742139,0.079008655,7.493851196
rospy.Time[1638475957248355181], None, None, None, None, None, None, None,0.070307453,0.01091896,-0.12183962,-5.875370874,-0.529118567,7.515399011
rospy.Time[1638475957260338006],-65.07668751,44.95501344,8.469,0.000256,0.000256,0.004096,2, None, None, None, None, None, None
rospy.Time[1638475957286552138], None, None, None, None, None, None, None,0.083223784,-0.005193164,-0.112784872,-5.521029028,-0.859518396,7.410054138
rospy.Time[1638475957286597219], None, None, None, None, None, None, None,0.094409061,-0.006924219,-0.105194863,-5.269637854,-0.56263739,8.161833459
rospy.Time[1638475957286605249], None, None, None, None, None, None, None,0.0917459,0.014780544,-0.109855395,-4.73094248,0.023942017,7.711723547
rospy.Time[1638475957290308561], None, None, None, None, None, None, None,0.073370088,0.025566346,-0.115048559,-5.516240625,-0.15801731,7.869740857
rospy.Time[1638475957331093193], None, None, None, None, None, None, None,0.075101143,0.01984055,-0.116779614,-5.700594153,-0.497993945,7.378929517
rospy.Time[1638475957331141190], None, None, None, None, None, None, None,0.090148003,-0.003062635,-0.109722237,-5.683834741,-0.521935962,7.491456995
rospy.Time[1638475957331167159], None, None, None, None, None, None, None,0.085221155,-0.001731055,-0.102265386,-5.130774158,0.050278235,7.697358337
rospy.Time[1638475957333024765], None, None, None, None, None, None, None,0.079761675,0.011451593,-0.116779614,-5.207388611,0.395043274,7.702146741
rospy.Time[1638475957336389654], None, None, None, None, None, None, None,0.065247447,0.027696875,-0.124236465,-5.4803276,0.11492168,7.481880188
rospy.Time[1638475957374085523], None, None, None, None, None, None, None,0.059787966,0.01438107,-0.127831732,-6.088454822,-0.610521423,7.161057166
rospy.Time[1638475957374119206], None, None, None, None, None, None, None,0.071905349,-0.014780544,-0.116513298,-5.829881042,-0.679953271,7.137115149
rospy.Time[1638475957379442877], None, None, None, None, None, None, None,0.08828379,-0.019707392,-0.106126969,-5.00388147,-0.062249243,7.886500269
rospy.Time[1638475957385318535], None, None, None, None, None, None, None,0.073103772,0.004660532,-0.118776985,-4.627991809,0.464475122,7.876923462
rospy.Time[1638475957385417515], None, None, None, None, None, None, None,0.051931641,0.032091091,-0.137951744,-5.413289954,0.138863696,7.615955481
rospy.Time[1638475957417069219], None, None, None, None, None, None, None,0.05273059,0.018375812,-0.140614906,-6.11479104,-0.555454785,6.938396411
rospy.Time[1638475957417157026], None, None, None, None, None, None, None,0.066312711,-0.021704763,-0.125434887,-5.930437512,-0.814028564,7.22570061
rospy.Time[1638475957419685749], None, None, None, None, None, None, None,0.082557994,-0.029827404,-0.113051188,-4.886565588,-0.01436521,7.9319901
rospy.Time[1638475957419830212], None, None, None, None, None, None, None,0.076033249,0.006657903,-0.127165942,-4.393360046,0.790086548,7.920019092
rospy.Time[1638475957426632215], None, None, None, None, None, None, None,0.039947416,0.024367924,-0.148737547,-5.082890125,0.474051929,7.515399011
rospy.Time[1638475957469253489], None, None, None, None, None, None, None,0.036218991,0.018109495,-0.152465972,-5.923254907,-0.687135876,7.149086157
rospy.Time[1638475957477160810],-65.07669266,44.95500846,8.451,0.000256,0.000256,0.004096,2, None, None, None, None, None, None
rospy.Time[1638475957477185188], None, None, None, None, None, None, None,0.056325857,-0.006657903,-0.136620164,-5.712565161,-1.149216797,7.24006582
rospy.Time[1638475957478919007], None, None, None, None, None, None, None,0.080294307,-0.014114754,-0.121306988,-4.912901807,-0.675164868,7.551312036
rospy.Time[1638475957478959879], None, None, None, None, None, None, None,0.079229042,0.006791061,-0.126366994,-4.776432312,0.047884033,7.728482959
rospy.Time[1638475957478996562], None, None, None, None, None, None, None,0.049667954,0.025566346,-0.147938599,-5.231330627,0.160411511,7.393294727
rospy.Time[1638475957487196342], None, None, None, None, None, None, None,0.048336374,0.014647386,-0.151667024,-5.760449194,-0.73501991,7.132326746
rospy.Time[1638475957525461480], None, None, None, None, None, None, None,0.060986389,-0.005193164,-0.13622069,-5.56651886,-1.290474695,7.113173132
rospy.Time[1638475957527850603], None, None, None, None, None, None, None,0.085354313,-0.004660532,-0.123570675,-5.300762476,-0.641646045,7.675810522
rospy.Time[1638475957527867197], None, None, None, None, None, None, None,0.081892204,0.009454222,-0.127432258,-4.77403811,0.304063611,7.287949854
rospy.Time[1638475957530027567], None, None, None, None, None, None, None,0.056725331,0.027031085,-0.142079644,-5.497087012,0.186747729,7.697358337
rospy.Time[1638475957536841761], None, None, None, None, None, None, None,0.040213732,0.007190535,-0.152465972,-5.600037683,-0.483628735,7.086836914
rospy.Time[1638475957576353847], None, None, None, None, None, None, None,0.061519021,-0.009187906,-0.141946486,-5.607220288,-0.895431421,7.407659937
rospy.Time[1638475957576393712], None, None, None, None, None, None, None,0.065646921,-0.007057377,-0.131427,-4.809951135,-0.600944617,7.627926489
rospy.Time[1638475957576492622], None, None, None, None, None, None, None,0.060720073,0.009454222,-0.141813328,-4.80276853,-0.177170923,7.848193042
rospy.Time[1638475957592316741], None, None, None, None, None, None, None,0.052863748,0.025433188,-0.150069127,-5.322310291,-0.141257898,7.316680273
rospy.Time[1638475957624885365], None, None, None, None, None, None, None,0.047670584,0.003328951,-0.149935969,-5.841852051,-0.835576379,7.053318091
rospy.Time[1638475957628270926], None, None, None, None, None, None, None,0.053529538,-0.009720538,-0.14234596,-5.671863733,-1.108515369,7.41244834
rospy.Time[1638475957628315378], None, None, None, None, None, None, None,0.067511134,-0.008255799,-0.137019638,-5.109226343,-0.69192428,7.867346655
rospy.Time[1638475957628338780], None, None, None, None, None, None, None,0.062850602,0.00892159,-0.140481748,-4.833893152,-0.203507141,7.608772876
rospy.Time[1638475957629192661], None, None, None, None, None, None, None,0.044741106,0.033023198,-0.149270179,-5.540182642,-0.418985291,7.594407666
rospy.Time[1638475957668339286],-65.07669807,44.95500326,8.422,0.000256,0.000256,0.004096,2, None, None, None, None, None, None
rospy.Time[1638475957680953989], None, None, None, None, None, None, None,0.042477419,0.015579492,-0.151533866,-5.980715747,-0.967257471,7.129932544
rospy.Time[1638475957681031327], None, None, None, None, None, None, None,0.05885586,-0.014780544,-0.13275858,-5.674257935,-1.043871924,7.417236743
rospy.Time[1638475957685125374], None, None, None, None, None, None, None,0.058456386,-0.024367924,-0.134622793,-4.769249707,-0.481234534,7.809885815
rospy.Time[1638475957685618261], None, None, None, None, None, None, None,0.046339003,0.012383699,-0.143677541,-4.94642063,-0.198718738,8.226476904
rospy.Time[1638475957685884705], None, None, None, None, None, None, None,0.026498453,0.02530003,-0.160455456,-5.288791467,-0.521935962,7.635109094
rospy.Time[1638475957719474767], None, None, None, None, None, None, None,0.038615836,0.021172131,-0.151400708,-5.861005664,-1.321599316,7.089231116
rospy.Time[1638475957719504272], None, None, None, None, None, None, None,0.055127435,-0.005725796,-0.135421741,-5.959167932,-1.302445703,7.362170105
rospy.Time[1638475957720340421], None, None, None, None, None, None, None,0.066046395,-0.015845808,-0.130228577,-5.149927771,-0.459686719,7.80270321
rospy.Time[1638475957720365414], None, None, None, None, None, None, None,0.050600061,0.014514228,-0.145941228,-4.647145422,-0.019153613,7.587225061
rospy.Time[1638475957726589292], None, None, None, None, None, None, None,0.023702134,0.036218991,-0.159390191,-5.686228943,-0.684741675,7.613561279
rospy.Time[1638475957736649380], None, None, None, None, None, None, None,0.030626353,0.01984055,-0.154729659,-6.011840369,-1.640028137,6.981492041
rospy.Time[1638475957780959513], None, None, None, None, None, None, None,0.059787966,-0.019707392,-0.136087532,-5.676652136,-1.680729565,7.24006582
rospy.Time[1638475957781067957], None, None, None, None, None, None, None,0.072837456,-0.012516857,-0.125168571,-4.934449622,-0.641646045,7.83143363
rospy.Time[1638475957781478177], None, None, None, None, None, None, None,0.053130064,0.015446334,-0.147405966,-4.723759875,0.237025964,7.852981445
rospy.Time[1638475957781544255], None, None, None, None, None, None, None,0.018908444,0.033023198,-0.172439681,-5.401318945,-0.565031592,7.594407666
rospy.Time[1638475957786805588], None, None, None, None, None, None, None,0.024767398,0.016245283,-0.168711255,-5.829881042,-2.035071411,7.2113354
rospy.Time[1638475957824643336], None, None, None, None, None, None, None,0.056858489,-0.008255799,-0.147539124,-5.779602808,-2.355894434,7.414842542
rospy.Time[1638475957825883622], None, None, None, None, None, None, None,0.081226413,-0.010785802,-0.133557529,-5.358223315,-1.18273562,7.680598926
rospy.Time[1638475957826107341], None, None, None, None, None, None, None,0.06777745,0.005060006,-0.151800182,-4.886565588,-0.229843359,7.762001782
rospy.Time[1638475957826993895], None, None, None, None, None, None, None,0.03834952,0.018109495,-0.174969684,-5.245695837,-0.703895288,7.963114722
rospy.Time[1638475957837343876], None, None, None, None, None, None, None,0.045939529,0.031158985,-0.172705997,-5.913678101,-1.757344019,7.139509351
rospy.Time[1638475957868437520],-65.07670388,44.95499802,8.408,0.000256,0.000256,0.004096,2, None, None, None, None, None, None
rospy.Time[1638475957881098070], None, None, None, None, None, None, None,0.072970614,0.00066579,-0.154330185,-6.320692383,-1.977610571,6.947973218
rospy.Time[1638475957881811138], None, None, None, None, None, None, None,0.099602225,-0.018642128,-0.136353848,-5.717353564,-1.137245789,7.309497668
rospy.Time[1638475957881831899], None, None, None, None, None, None, None,0.083756416,-0.005060006,-0.154197027,-4.896142395,-0.237025964,7.819462622
rospy.Time[1638475957881839484], None, None, None, None, None, None, None,0.056592173,0.025965821,-0.174570209,-5.102043738,-0.323217224,7.797914807
rospy.Time[1638475957927694186], None, None, None, None, None, None, None,0.051265851,0.020106866,-0.184290747,-5.789179614,-1.407790576,7.120355737
rospy.Time[1638475957927809505], None, None, None, None, None, None, None,0.066445869,-0.011717909,-0.172705997,-6.133944653,-2.157175696,7.34062229
rospy.Time[1638475957927835403], None, None, None, None, None, None, None,0.096939064,-0.021704763,-0.157259662,-5.398924744,-1.71664259,7.924807495
rospy.Time[1638475957927950077], None, None, None, None, None, None, None,0.10199907,0.007723167,-0.158191769,-4.522646936,-0.861912598,7.726088757
rospy.Time[1638475957932692085], None, None, None, None, None, None, None,0.083223784,0.033688988,-0.168444939,-5.635950708,-0.790086548,8.066065393
rospy.Time[1638475957968366381], None, None, None, None, None, None, None,0.085354313,0.012117383,-0.172173364,-6.02859978,-1.304839905,7.141903552
rospy.Time[1638475957968382695], None, None, None, None, None, None, None,0.104928547,0.005060006,-0.159656507,-5.825092639,-1.637633936,7.309497668
rospy.Time[1638475957971305665], None, None, None, None, None, None, None,0.117445404,-0.00892159,-0.154330185,-5.149927771,-1.034295117,7.503428003
rospy.Time[1638475957971416461], None, None, None, None, None, None, None,0.099602225,0.006791061,-0.159257033,-5.020640881,-0.4333505,7.690175732
rospy.Time[1638475957976674995], None, None, None, None, None, None, None,0.080427465,0.027430559,-0.177233371,-5.39413634,-0.581791003,7.524975818
rospy.Time[1638475957987145537], None, None, None, None, None, None, None,0.079229042,0.013848438,-0.17590179,-5.786785413,-1.388636963,7.163451367
rospy.Time[1638475958018779461], None, None, None, None, None, None, None,0.106526444,0.0041279,-0.156993346,-5.834669446,-1.812410657,7.304709265
rospy.Time[1638475958023717615], None, None, None, None, None, None, None,0.107325392,-0.018375812,-0.148204915,-5.499481213,-1.357512341,7.781155396
rospy.Time[1638475958023741913], None, None, None, None, None, None, None,0.105194863,0.003994742,-0.15259913,-4.795585925,-0.804451758,7.649474304
rospy.Time[1638475958029533016], None, None, None, None, None, None, None,0.092012216,0.027963191,-0.152865447,-5.561730457,-0.988805286,8.027758167
rospy.Time[1638475958036957706], None, None, None, None, None, None, None,0.099335909,0.020772657,-0.153930711,-5.975927344,-1.448492004,7.089231116
rospy.Time[1638475958069483827],-65.07671027,44.95499284,8.399,0.000256,0.000256,0.004096,2, None, None, None, None, None, None
rospy.Time[1638475958072398015], None, None, None, None, None, None, None,0.107858024,-0.012783173,-0.143810699,-6.155492468,-1.606509314,7.388506323
rospy.Time[1638475958081277903], None, None, None, None, None, None, None,0.122105936,-0.012916331,-0.126233836,-5.125985754,-0.890643018,7.546523633
rospy.Time[1638475958081296417], None, None, None, None, None, None, None,0.113716979,0.002796319,-0.135288583,-4.867411975,-0.220266553,7.613561279
rospy.Time[1638475958081305439], None, None, None, None, None, None, None,0.089349055,0.030226878,-0.151400708,-5.659892725,-0.234631763,7.467514978
rospy.Time[1638475958086807216], None, None, None, None, None, None, None,0.084555365,0.012516857,-0.149270179,-6.07169541,-0.849941589,6.789955908
rospy.Time[1638475958128830957], None, None, None, None, None, None, None,0.09787117,-0.02396845,-0.143278067,-5.937620117,-1.163582007,7.096413721
rospy.Time[1638475958128838759], None, None, None, None, None, None, None,0.111852766,-0.030892669,-0.127565416,-4.924872815,-0.495599744,7.659051111
rospy.Time[1638475958129467896], None, None, None, None, None, None, None,0.101732754,0.013049489,-0.140348589,-4.647145422,0.198718738,7.86016405
rospy.Time[1638475958129482065], None, None, None, None, None, None, None,0.076699039,0.022237395,-0.157925453,-5.279214661,-0.076614453,7.699752539
rospy.Time[1638475958183107083], None, None, None, None, None, None, None,0.076033249,0.011318435,-0.159257033,-5.688623145,-1.039083521,6.90727179
rospy.Time[1638475958183130684], None, None, None, None, None, None, None,0.093610112,-0.018242653,-0.143943857,-5.734112976,-1.544260071,7.235277417
rospy.Time[1638475958187595353], None, None, None, None, None, None, None,0.104395915,-0.019307918,-0.130361735,-4.797980127,-0.866701001,7.410054138
rospy.Time[1638475958187618848], None, None, None, None, None, None, None,0.109455921,0.015180018,-0.13755227,-4.80276853,-0.210689746,7.615955481
rospy.Time[1638475958187626731], None, None, None, None, None, None, None,0.080693781,0.025832663,-0.154995975,-5.169081384,-0.131681091,7.050923889
rospy.Time[1638475958227840905], None, None, None, None, None, None, None,0.078296936,0.016112125,-0.148737547,-6.004657764,-0.859518396,6.861781958
rospy.Time[1638475958227865555], None, None, None, None, None, None, None,0.094142745,-0.028362666,-0.138218061,-5.592855078,-1.022324109,6.947973218
rospy.Time[1638475958227880795], None, None, None, None, None, None, None,0.103596966,-0.022370553,-0.135155425,-4.778826514,-0.368707056,7.642291699
rospy.Time[1638475958227941706], None, None, None, None, None, None, None,0.095074851,0.011717909,-0.141813328,-4.584896179,0.165199915,7.881711865
rospy.Time[1638475958231776535], None, None, None, None, None, None, None,0.07257114,0.02463424,-0.162985459,-5.219359619,-0.404620081,7.606378674
rospy.Time[1638475958261526281],-65.07671718,44.95498773,8.389,0.000256,0.000256,0.004096,2, None, None, None, None, None, None
rospy.Time[1638475958271189468], None, None, None, None, None, None, None,0.071905349,0.01371528,-0.16218651,-5.602431885,-1.508347046,7.515399011
rospy.Time[1638475958271216780], None, None, None, None, None, None, None,0.092278532,-0.014913702,-0.145142279,-5.195417603,-1.80283385,7.44117876
rospy.Time[1638475958271229870], None, None, None, None, None, None, None,0.121972778,-0.012916331,-0.125568045,-4.649539624,-0.782903943,7.848193042
rospy.Time[1638475958271240253], None, None, None, None, None, None, None,0.119709091,0.022370553,-0.132891738,-4.522646936,0.296881006,7.611167078
rospy.Time[1638475958278124464], None, None, None, None, None, None, None,0.082957468,0.035420042,-0.154862817,-5.343858105,0.318428821,7.462726575
rospy.Time[1638475958317419687], None, None, None, None, None, None, None,0.075500617,0.02050634,-0.159789665,-5.66707533,-0.330399829,6.861781958
rospy.Time[1638475958317441591], None, None, None, None, None, None, None,0.093610112,0.00479369,-0.148737547,-5.643133313,-0.670376465,6.828263135
rospy.Time[1638475958317449319], None, None, None, None, None, None, None,0.095474325,-0.008122641,-0.14580807,-4.948814832,-0.055066638,7.108384729
rospy.Time[1638475958321232677], None, None, None, None, None, None, None,0.094409061,0.009321064,-0.147938599,-4.912901807,0.689530078,7.706935144
rospy.Time[1638475958327024038], None, None, None, None, None, None, None,0.068310082,0.017843179,-0.170042836,-5.106832141,0.69192428,7.082048511
rospy.Time[1638475958338062666], None, None, None, None, None, None, None,0.054461644,0.016911073,-0.173638103,-5.861005664,-0.344765039,7.151480359
rospy.Time[1638475958377157950], None, None, None, None, None, None, None,0.061519021,-0.010386328,-0.170575468,-5.549759448,-1.098938562,6.950367419
rospy.Time[1638475958380308556], None, None, None, None, None, None, None,0.07869641,-0.004527374,-0.150734918,-5.121197351,-0.837970581,7.728482959
rospy.Time[1638475958380846163], None, None, None, None, None, None, None,0.082557994,0.011185277,-0.149137021,-4.740519287,0.038307227,7.656656909
rospy.Time[1638475958380953202], None, None, None, None, None, None, None,0.063516392,0.027031085,-0.163118617,-5.176263989,0.328005627,7.273584644
rospy.Time[1638475958411258604], None, None, None, None, None, None, None,0.04926848,0.011984225,-0.172839155,-5.954379529,-0.328005627,7.429207751
rospy.Time[1638475958415340968], None, None, None, None, None, None, None,0.051798483,-0.006125271,-0.165914936,-5.475539197,-0.830787976,7.005434058
rospy.Time[1638475958421612173], None, None, None, None, None, None, None,0.063383234,-0.007723167,-0.158191769,-5.111620544,-0.667982263,7.603984473
rospy.Time[1638475958423630870], None, None, None, None, None, None, None,0.067244818,0.019707392,-0.163251775,-4.843469958,-0.179565125,7.548917834
rospy.Time[1638475958427124855], None, None, None, None, None, None, None,0.046738477,0.031691617,-0.167246516,-5.612008691,-0.313640417,7.467514978
rospy.Time[1638475958465981221],-65.07672453,44.95498265,8.373,0.000256,0.000256,0.004096,2, None, None, None, None, None, None
rospy.Time[1638475958474814276], None, None, None, None, None, None, None,0.045406897,0.003195793,-0.170708626,-6.090849023,-1.091755957,7.517793213
rospy.Time[1638475958474929230], None, None, None, None, None, None, None,0.051798483,-0.012516857,-0.160455456,-5.631162305,-1.525106458,7.378929517
rospy.Time[1638475958476824110], None, None, None, None, None, None, None,0.074568511,0,-0.152732289,-5.547365247,-1.359906543,7.934384302
rospy.Time[1638475958476915874], None, None, None, None, None, None, None,0.06910903,0.003595267,-0.155928082,-5.401318945,-1.041477722,7.80270321
rospy.Time[1638475958477358791], None, None, None, None, None, None, None,0.063116918,0.007856325,-0.159922823,-5.904101294,-1.290474695,7.824251025
rospy.Time[1638475958516731086], None, None, None, None, None, None, None,0.067511134,0.006657903,-0.143677541,-6.004657764,-1.683123767,7.529764221
rospy.Time[1638475958516746711], None, None, None, None, None, None, None,0.088550106,-0.007590009,-0.139949115,-5.887341882,-1.608903516,7.515399011
rospy.Time[1638475958525909753], None, None, None, None, None, None, None,0.094142745,-0.023036343,-0.132225948,-5.307945081,-0.979228479,7.809885815
rospy.Time[1638475958525929524], None, None, None, None, None, None, None,0.088017474,0.005992112,-0.135288583,-4.865017773,-0.426167896,7.879317664
rospy.Time[1638475958526317747], None, None, None, None, None, None, None,0.07257114,0.026631611,-0.150734918,-5.858611462,-0.646434448,7.606378674
rospy.Time[1638475958540348138], None, None, None, None, None, None, None,0.070973243,0.002263687,-0.14580807,-6.339845996,-1.16837041,7.180210779
rospy.Time[1638475958568916611], None, None, None, None, None, None, None,0.084555365,-0.037284255,-0.133291213,-5.911283899,-1.32638772,7.400477332
rospy.Time[1638475958577581256], None, None, None, None, None, None, None,0.097604854,-0.022636869,-0.125834362,-4.862623572,-0.67755907,7.965508923
rospy.Time[1638475958577595427], None, None, None, None, None, None, None,0.088683264,0.002396845,-0.133024896,-4.855440967,-0.10055647,8.173804468
rospy.Time[1638475958578666404], None, None, None, None, None, None, None,0.066579027,0.022503711,-0.145408596,-5.255272644,-0.347159241,7.833827832
rospy.Time[1638475958620490775], None, None, None, None, None, None, None,0.066445869,0.011584751,-0.14713965,-5.877765076,-1.091755957,7.419630945
rospy.Time[1638475958620529594], None, None, None, None, None, None, None,0.088683264,-0.007057377,-0.134090161,-5.786785413,-1.204283435,7.24006582
rospy.Time[1638475958620609045], None, None, None, None, None, None, None,0.094275903,-0.022104237,-0.121440146,-5.200206006,-0.579396802,7.785943799
rospy.Time[1638475958620759202], None, None, None, None, None, None, None,0.086020103,0.003994742,-0.131293842,-4.857835168,0.150834705,7.685387329
rospy.Time[1638475958629414196], None, None, None, None, None, None, None,0.066579027,0.021305289,-0.148471231,-5.501875415,0.040701428,7.374141113
rospy.Time[1638475958660900460],-65.07673219,44.95497761,8.355,0.000256,0.000256,0.004096,2, None, None, None, None, None, None
rospy.Time[1638475958668421345], None, None, None, None, None, None, None,0.059787966,0.002396845,-0.155262292,-6.069301208,-0.596156213,7.005434058
rospy.Time[1638475958668435969], None, None, None, None, None, None, None,0.074435352,-0.016112125,-0.138617535,-5.640739111,-1.027112512,7.134720947
rospy.Time[1638475958669271328], None, None, None, None, None, None, None,0.077764304,-0.01504686,-0.133557529,-5.068524915,-0.696712683,7.924807495
rospy.Time[1638475958669283635], None, None, None, None, None, None, None,0.07323693,0.013049489,-0.13688648,-4.970362646,-0.189141931,7.668627917
rospy.Time[1638475958676730189], None, None, None, None, None, None, None,0.061652179,0.023702134,-0.148870705,-5.844246252,-0.531512769,7.548917834
rospy.Time[1638475958718431846], None, None, None, None, None, None, None,0.060720073,-0.006924219,-0.151400708,-5.978321545,-1.436520996,7.146691956
rospy.Time[1638475958718449671], None, None, None, None, None, None, None,0.0834901,-0.016378441,-0.130494893,-5.760449194,-1.821987463,7.747636572
rospy.Time[1638475958720397765], None, None, None, None, None, None, None,0.095607483,-0.019574234,-0.121440146,-5.068524915,-1.156399402,7.797914807
rospy.Time[1638475958720415615], None, None, None, None, None, None, None,0.094675377,-0.000798948,-0.124902255,-5.188234998,-0.44771571,7.750030774
rospy.Time[1638475958726361568], None, None, None, None, None, None, None,0.076832197,0.003062635,-0.137285954,-5.705382556,-0.486022937,7.42681355
rospy.Time[1638475958771395085], None, None, None, None, None, None, None,0.079229042,-0.005725796,-0.133158055,-6.011840369,-1.041477722,7.3549875
rospy.Time[1638475958771402391], None, None, None, None, None, None, None,0.097338538,-0.026764769,-0.117844878,-5.583278271,-1.146822595,7.589619263
rospy.Time[1638475958780292260], None, None, None, None, None, None, None,0.101466438,-0.024900556,-0.114782243,-4.862623572,-0.457292517,7.778761194
rospy.Time[1638475958780307875], None, None, None, None, None, None, None,0.094409061,0.00545948,-0.127698574,-5.159504578,-0.08619126,7.970297327
rospy.Time[1638475958781656241], None, None, None, None, None, None, None,0.072437982,0.009321064,-0.141547012,-5.245695837,-0.541089575,7.405265735
rospy.Time[1638475958819070466], None, None, None, None, None, None, None,0.078563252,-0.00066579,-0.135288583,-6.030993982,-1.599326709,7.671022119
rospy.Time[1638475958819619565], None, None, None, None, None, None, None,0.108390656,-0.013315805,-0.111453292,-5.549759448,-1.412578979,7.163451367
rospy.Time[1638475958831447260], None, None, None, None, None, None, None,0.117844878,-0.021837921,-0.104262757,-5.406107349,-0.378283862,7.829039429
rospy.Time[1638475958831468015], None, None, None, None, None, None, None,0.106925918,-0.013582122,-0.111985924,-4.671087439,0.586579407,7.261613635
rospy.Time[1638475958833116421], None, None, None, None, None, None, None,0.084289049,0.025699505,-0.123970149,-5.245695837,0.430956299,7.548917834
rospy.Time[1638475958860003443],-65.07674022,44.95497251,8.342,0.000256,0.000256,0.004096,2, None, None, None, None, None, None
rospy.Time[1638475958880907491], None, None, None, None, None, None, None,0.073370088,0.007456851,-0.133690687,-5.712565161,-0.258573779,7.038952881
rospy.Time[1638475958880928727], None, None, None, None, None, None, None,0.079628517,-0.018242653,-0.123836991,-6.011840369,-0.574608398,7.31189187
rospy.Time[1638475958883187991], None, None, None, None, None, None, None,0.080960097,-0.026631611,-0.123703833,-5.044582898,-0.191536133,7.448361365
rospy.Time[1638475958883203754], None, None, None, None, None, None, None,0.073103772,-0.009054748,-0.124769097,-4.807556934,-0.11492168,8.020575562
rospy.Time[1638475958883215341], None, None, None, None, None, None, None,0.065380605,0.016777915,-0.132225948,-5.147533569,-0.555454785,7.647080103
